job_id,company_id,company_name,job_title,job_url,source,location_text,remote_policy,nyc_relevance,posted_date,job_type,salary_range,equity_range,min_experience,skills,seniority,role_family,operator_need_tags,ai_surface_tags,leadership_flag,operator_adjacent,classification_method,classification_confidence,manual_review_flag,collected_at
waas-98389,yc-25575,Beam,Site Reliability Engineer,https://www.workatastartup.com/jobs/98389,workatastartup,"New York, NY, US / San Francisco, CA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$140K - $200K,0.25% - 1.00%,3+ years,,mid,product_engineering,,health_ai|devtools_ai|robotics,,0,keyword,0.9,0,2026-07-08T02:45:00Z
waas-98387,yc-25575,Beam,Distributed Systems Engineer,https://www.workatastartup.com/jobs/98387,workatastartup,"New York, NY, US / San Francisco, CA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$160K - $200K,0.25% - 1.00%,3+ years,,mid,product_engineering,infra_platform,health_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:45:00Z
waas-98388,yc-25575,Beam,Network Engineer,https://www.workatastartup.com/jobs/98388,workatastartup,"New York, NY, US / San Francisco, CA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$130K - $180K,0.25% - 1.00%,3+ years,,mid,product_engineering,,health_ai|robotics,,0,keyword,0.9,0,2026-07-08T02:45:00Z
waas-81586,yc-25575,Beam,Founding Software Engineer,https://www.workatastartup.com/jobs/81586,workatastartup,"New York, NY, US / San Francisco, CA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$130K - $160K,0.20% - 1.00%,1+ years,Python|React|TypeScript,founding,product_engineering,internal_tools|reporting_bi,llm_applications|health_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:45:00Z
waas-76211,yc-25575,Beam,"Software Engineer, Growth",https://www.workatastartup.com/jobs/76211,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$120K - $160K,0.20% - 1.00%,1+ years,Python,mid,gtm_sales_cs,,llm_applications|health_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:45:00Z
waas-81962,yc-25575,Beam,Growth,https://www.workatastartup.com/jobs/81962,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$120K - $160K,0.20% - 1.00%,3+ years,,mid,gtm_sales_cs,product_analytics,llm_applications|health_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:45:00Z
waas-94761,yc-26778,Blee,Account Executive,https://www.workatastartup.com/jobs/94761,workatastartup,Remote (US),remote,remote_us,,Full-time,,,Any (new grads ok),,mid,gtm_sales_cs,gtm_analytics|security_compliance|infra_platform,health_ai|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:45:06Z
waas-94760,yc-26778,Blee,Strategic Engagement Manager,https://www.workatastartup.com/jobs/94760,workatastartup,New York City / San Francisco / Remote (US),hybrid,nyc_optional,,Full-time,,,5+ years,,mid,gtm_sales_cs,customer_implementation|security_compliance|reporting_bi,health_ai|finance_ai|legal_ai,,0,manual_review,0.95,0,2026-07-08T02:45:06Z
waas-94759,yc-26778,Blee,Security Engineer,https://www.workatastartup.com/jobs/94759,workatastartup,New York City / San Francisco / Remote (US),hybrid,nyc_optional,,Full-time,$170K - $200K,,3+ years,,mid,product_engineering,security_compliance|infra_platform,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:06Z
waas-93341,yc-26778,Blee,AI Engineer,https://www.workatastartup.com/jobs/93341,workatastartup,"San Francisco, CA, US",onsite,not_nyc,,Full-time,$150K - $210K,0.30% - 1.00%,3+ years,,mid,ai_ml_engineering,data_pipeline|product_analytics|model_eval_observability|agent_workflows|customer_implementation|security_compliance|infra_platform,agents|llm_applications|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:45:06Z
waas-94765,yc-26778,Blee,Product Marketing Manager,https://www.workatastartup.com/jobs/94765,workatastartup,San Francisco / New York City / Remote (US),hybrid,nyc_optional,,Full-time,,,5+ years,,mid,gtm_sales_cs,security_compliance,voice_audio|health_ai|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:45:06Z
waas-94764,yc-26778,Blee,Pre-Sales Solutions Engineer,https://www.workatastartup.com/jobs/94764,workatastartup,"United States / New York, NY, US / San Francisco, CA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$160K - $220K,,3+ years,,mid,forward_deployed_solutions,security_compliance|infra_platform,voice_audio|health_ai|finance_ai|legal_ai,,1,keyword,0.9,0,2026-07-08T02:45:06Z
waas-97347,yc-21784,Blue Onion,Growth Marketing Manager (AI-Native),https://www.workatastartup.com/jobs/97347,workatastartup,US / Remote (US),remote,remote_us,,Full-time,$125K - $140K,,3+ years,,mid,gtm_sales_cs,metrics_governance|product_analytics|agent_workflows,agents|llm_applications|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:08Z
waas-45768,yc-24065,BoldVoice,Fullstack Engineer,https://www.workatastartup.com/jobs/45768,workatastartup,"New York, NY",onsite,nyc_required,,Full-time,$140K - $250K,0.09% - 0.20%,6+ years,Express|Node.js|PostgreSQL|React|React Native,mid,product_engineering,,llm_applications|voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:13Z
waas-72334,yc-24065,BoldVoice,Machine Learning Researcher Engineer,https://www.workatastartup.com/jobs/72334,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$140K - $250K,0.12% - 0.25%,6+ years,Python|TensorFlow|Torch/PyTorch,mid,data_science_research,model_eval_observability,llm_applications|voice_audio|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:45:13Z
waas-85596,yc-24065,BoldVoice,Senior Product Manager,https://www.workatastartup.com/jobs/85596,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $200K,0.05% - 0.20%,6+ years,,senior,product_management,product_analytics,llm_applications|voice_audio,,0,keyword,0.9,0,2026-07-08T02:45:13Z
waas-86698,yc-24065,BoldVoice,Social Content Producer (NYC),https://www.workatastartup.com/jobs/86698,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$80K - $125K,,1+ years,,mid,gtm_sales_cs,product_analytics|reporting_bi,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:13Z
waas-48331,yc-24065,BoldVoice,Senior Product Designer (NYC),https://www.workatastartup.com/jobs/48331,workatastartup,New York,onsite,nyc_required,,Full-time,$150K - $200K,0.05% - 0.20%,6+ years,Figma,senior,design,product_analytics,voice_audio,,0,keyword,0.9,0,2026-07-08T02:45:13Z
waas-95982,yc-30030,Candle,Growth Lead – Creator Program & Paid Social,https://www.workatastartup.com/jobs/95982,workatastartup,"San Francisco, CA, US",onsite,not_nyc,,Full-time,$130K - $180K,,3+ years,,lead,gtm_sales_cs,data_pipeline|product_analytics|gtm_analytics|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:16Z
waas-90422,yc-30030,Candle,Core Product Designer,https://www.workatastartup.com/jobs/90422,workatastartup,"San Francisco, CA, US",onsite,not_nyc,,Full-time,$170K - $260K,0.10% - 0.50%,1+ years,Prototyping|Figma,mid,design,,voice_audio,,0,keyword,0.9,0,2026-07-08T02:45:16Z
waas-80438,yc-30030,Candle,Software Engineering Intern (Summer 2026),https://www.workatastartup.com/jobs/80438,workatastartup,"San Francisco, CA, US",onsite,not_nyc,,Internship,$6.5K - $9K / monthly,,,Amazon Web Services (AWS)|React Native|TypeScript|Distributed Systems|Software Architecture,junior,product_engineering,product_analytics|model_eval_observability|agent_workflows|customer_implementation|reporting_bi,agents|llm_applications,,0,keyword,0.9,0,2026-07-08T02:45:16Z
waas-82289,yc-26794,Capix,Founding Senior Full Stack Software Engineer,https://www.workatastartup.com/jobs/82289,workatastartup,"New York, NY, US / Remote",hybrid,nyc_optional,,Full-time,$200K - $260K,0.50% - 5.00%,3+ years,,founding,product_engineering,data_pipeline|infra_platform,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:18Z
waas-78172,yc-26794,Capix,Social Media & Growth Intern,https://www.workatastartup.com/jobs/78172,workatastartup,"New York, NY, US / Remote (US)",hybrid,nyc_optional,,Internship,$22 - $40 / hourly,,,,junior,gtm_sales_cs,product_analytics|gtm_analytics,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:18Z
waas-82553,yc-28886,Cardinal Gray,Founding Engineer,https://www.workatastartup.com/jobs/82553,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$120K - $160K,0.50% - 2.00%,1+ years,Amazon Web Services (AWS)|HTML|JavaScript|React|TypeScript|Software Architecture|Prompt Engineering,founding,product_engineering,customer_implementation|security_compliance|infra_platform,computer_vision|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:20Z
waas-95356,yc-30666,CareSwift,Founding EMS Sales Development Representative,https://www.workatastartup.com/jobs/95356,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$80K - $120K,0.10% - 0.25%,1+ years,,founding,gtm_sales_cs,gtm_analytics|infra_platform,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:22Z
waas-95761,yc-28812,Cedana,Systems Engineer: Linux Kernel Test and Validation,https://www.workatastartup.com/jobs/95761,workatastartup,US / Remote (US),remote,remote_us,,Full-time,$140K - $180K,0.10% - 0.30%,6+ years,,mid,design,warehouse_semantic_layer|infra_platform|internal_tools,llm_applications|health_ai|finance_ai|robotics,,0,keyword,0.9,0,2026-07-08T02:45:24Z
waas-95527,yc-28812,Cedana,Forward Deployed Engineer: AI + HPC,https://www.workatastartup.com/jobs/95527,workatastartup,US / Remote (US),remote,remote_us,,Full-time,$140K - $180K,0.10% - 0.25%,6+ years,,mid,forward_deployed_solutions,warehouse_semantic_layer|model_eval_observability|agent_workflows|customer_implementation|infra_platform|internal_tools,health_ai|finance_ai|robotics,,1,keyword,0.9,0,2026-07-08T02:45:24Z
waas-97133,yc-25763,Cinder,Enterprise Account Executive,https://www.workatastartup.com/jobs/97133,workatastartup,"New York, NY, US / San Francisco, CA, US",onsite,nyc_required,,Full-time,$150K - $175K,,6+ years,,mid,gtm_sales_cs,agent_workflows,agents|legal_ai|devtools_ai,,0,keyword,0.9,0,2026-07-08T02:45:26Z
waas-63136,yc-25763,Cinder,Senior Software Engineer - Full Stack,https://www.workatastartup.com/jobs/63136,workatastartup,New York,onsite,nyc_required,,Full-time,$190K - $250K,,6+ years,Amazon Web Services (AWS)|Django|GraphQL|PostgreSQL|Python|React|TypeScript,senior,product_engineering,agent_workflows|customer_implementation|reporting_bi,agents|llm_applications|health_ai,,0,keyword,0.9,0,2026-07-08T02:45:26Z
waas-94958,yc-30429,Claim Health,Content Marketing Intern,https://www.workatastartup.com/jobs/94958,workatastartup,New York City,onsite,nyc_required,,Full-time,,,Any (new grads ok),,junior,gtm_sales_cs,,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:32Z
waas-94957,yc-30429,Claim Health,Visual Design Intern,https://www.workatastartup.com/jobs/94957,workatastartup,New York City,onsite,nyc_required,,Full-time,,,Any (new grads ok),,junior,design,,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:32Z
waas-94956,yc-30429,Claim Health,Deployment Specialist,https://www.workatastartup.com/jobs/94956,workatastartup,New York City,onsite,nyc_required,,Full-time,,,Any (new grads ok),,mid,forward_deployed_solutions,agent_workflows|gtm_analytics,agents|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:45:32Z
waas-90842,yc-30429,Claim Health,Operations Associate,https://www.workatastartup.com/jobs/90842,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$70K - $100K,,1+ years,,junior,ops_finance_people,customer_implementation|infra_platform|internal_tools|reporting_bi,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:32Z
waas-83842,yc-30429,Claim Health,Full Stack Engineer,https://www.workatastartup.com/jobs/83842,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $220K,,Any (new grads ok),React|TypeScript|Machine Learning|Tailwind,mid,product_engineering,,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:32Z
waas-90850,yc-29339,Clarion,Forward Deployed Engineer,https://www.workatastartup.com/jobs/90850,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$150K - $200K,,3+ years,,mid,forward_deployed_solutions,agent_workflows|customer_implementation|workflow_automation|infra_platform,agents|llm_applications|voice_audio|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:45:40Z
waas-80061,yc-29339,Clarion,Founding Product Designer,https://www.workatastartup.com/jobs/80061,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$120K - $160K,,3+ years,,founding,design,agent_workflows|security_compliance|infra_platform|reporting_bi,agents|voice_audio|health_ai|finance_ai|robotics,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-89423,yc-29339,Clarion,Growth Associate,https://www.workatastartup.com/jobs/89423,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$80K - $120K,,1+ years,,junior,gtm_sales_cs,agent_workflows|gtm_analytics|infra_platform,agents|voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-78588,yc-29339,Clarion,Strategy & Operations Lead,https://www.workatastartup.com/jobs/78588,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$100K - $150K,,3+ years,,lead,ops_finance_people,agent_workflows|customer_implementation|infra_platform|reporting_bi,agents|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-79767,yc-29339,Clarion,Marketing Lead,https://www.workatastartup.com/jobs/79767,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$160K - $200K,,3+ years,,lead,gtm_sales_cs,agent_workflows|gtm_analytics,agents|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-89650,yc-29339,Clarion,Customer Success Manager,https://www.workatastartup.com/jobs/89650,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$125K - $175K,,3+ years,,mid,gtm_sales_cs,agent_workflows|customer_implementation|reporting_bi,agents|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-79671,yc-29339,Clarion,Account Executive,https://www.workatastartup.com/jobs/79671,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$150K - $200K,,3+ years,,mid,gtm_sales_cs,agent_workflows,agents|voice_audio|health_ai|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-89536,yc-29339,Clarion,Talent Acquisition Lead,https://www.workatastartup.com/jobs/89536,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$100K - $150K,,3+ years,,lead,ops_finance_people,agent_workflows|workflow_automation|gtm_analytics,agents|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-85436,yc-29339,Clarion,Senior Full-Stack Engineer,https://www.workatastartup.com/jobs/85436,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$170K - $250K,,6+ years,JavaScript|Kubernetes|Node.js|React|TypeScript,senior,product_engineering,agent_workflows|customer_implementation|security_compliance|infra_platform,agents|voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:40Z
waas-95160,yc-28780,Clearest Health,IDR Filing Specialist,https://www.workatastartup.com/jobs/95160,workatastartup,"New York, NY, US / Remote",hybrid,nyc_optional,,Full-time,$45K - $65K,,3+ years,,mid,ops_finance_people,model_eval_observability,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:44Z
waas-69964,yc-28780,Clearest Health,Senior Software Engineer,https://www.workatastartup.com/jobs/69964,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$150K - $250K,0.50% - 5.00%,3+ years,Go|Node.js|PostgreSQL|React|TypeScript|DynamoDB,senior,product_engineering,data_pipeline|model_eval_observability|workflow_automation|security_compliance|infra_platform|reporting_bi,llm_applications|health_ai|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:45:44Z
waas-88327,yc-28780,Clearest Health,"Sale Engineer/Lead Generation, Healthcare",https://www.workatastartup.com/jobs/88327,workatastartup,"New York, NY, US / Remote (US)",hybrid,nyc_optional,,Contract,$15 - $100 / hourly,,Any (new grads ok),,lead,product_engineering,,health_ai,,0,keyword,0.9,0,2026-07-08T02:45:44Z
waas-74470,yc-28780,Clearest Health,Contract Health Data Analyst,https://www.workatastartup.com/jobs/74470,workatastartup,Remote (US),remote,remote_us,,Contract,$20 - $100 / hourly,,3+ years,Amazon Web Services (AWS)|SQL|SQL Server,mid,analytics_engineering_bi,data_pipeline|warehouse_semantic_layer|metrics_governance|model_eval_observability|security_compliance|infra_platform|reporting_bi,llm_applications|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:45:44Z
waas-95980,yc-30209,Closure,Member of Technical Staff,https://www.workatastartup.com/jobs/95980,workatastartup,"New York, NY, US / San Francisco, CA, US",onsite,nyc_required,,Full-time,$135 - $215,,6+ years,,senior,product_engineering,agent_workflows|infra_platform,agents|llm_applications|health_ai|finance_ai|data_ai,,0,keyword,0.9,0,2026-07-08T02:45:50Z
waas-96759,yc-30209,Closure,Founding Business Development / Account Executive,https://www.workatastartup.com/jobs/96759,workatastartup,"New York, NY, US / San Francisco, CA, US / Remote (US)",hybrid,nyc_optional,,Full-time,$50K - $1M,,3+ years,,founding,gtm_sales_cs,gtm_analytics|security_compliance,voice_audio|health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:45:50Z
waas-78900,yc-30209,Closure,Founding FDE,https://www.workatastartup.com/jobs/78900,workatastartup,"New York, NY, US / Remote (San Francisco, CA, US; New York, NY, US)",hybrid,nyc_optional,,Full-time,$135K - $215K,,3+ years,,founding,forward_deployed_solutions,,health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:45:50Z
waas-96051,yc-30209,Closure,Founding Deployment Strategist,https://www.workatastartup.com/jobs/96051,workatastartup,"New York, NY, US / San Francisco, CA, US",onsite,nyc_required,,Full-time,$130 - $195,,3+ years,,founding,forward_deployed_solutions,,health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:45:50Z
waas-78903,yc-30209,Closure,Founding AI Engineer,https://www.workatastartup.com/jobs/78903,workatastartup,"New York, NY, US / Remote (San Francisco, CA, US; New York, NY, US; IL)",hybrid,nyc_optional,,Full-time,$135K - $230K,0.20% - 1.50%,3+ years,,founding,ai_ml_engineering,,,founding_ai,1,keyword,0.9,0,2026-07-08T02:45:50Z
waas-84853,yc-29627,Codes Health,Software Engineer,https://www.workatastartup.com/jobs/84853,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$130K - $300K,0.15% - 1.00%,1+ years,,mid,product_engineering,internal_tools,health_ai,,0,keyword,0.6,0,2026-07-08T02:45:55Z
waas-87278,yc-29627,Codes Health,Strategy & Ops,https://www.workatastartup.com/jobs/87278,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$110K - $170K,0.05% - 0.50%,3+ years,,mid,founder_operator_generalist,internal_tools|reporting_bi,health_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:45:55Z
waas-98057,yc-29627,Codes Health,Strategy & Ops (Providers),https://www.workatastartup.com/jobs/98057,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$110K - $170K,0.05% - 0.50%,3+ years,,mid,founder_operator_generalist,internal_tools|reporting_bi,health_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:45:55Z
waas-90534,yc-29627,Codes Health,Customer Success Manager,https://www.workatastartup.com/jobs/90534,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$90K - $160K,0.01% - 0.05%,3+ years,,mid,gtm_sales_cs,reporting_bi,llm_applications|voice_audio|health_ai|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:45:55Z
waas-90229,yc-25672,Cogram,Ex Technical Founder (Product Engineer),https://www.workatastartup.com/jobs/90229,workatastartup,"Berlin, BE, DE / Remote",remote,remote_us,,Full-time,€70K - €130K EUR,0.10% - 0.50%,3+ years,Python|React|React Native,mid,product_engineering,agent_workflows|infra_platform|reporting_bi,agents|llm_applications,,0,keyword,0.9,0,2026-07-08T02:45:59Z
waas-94044,yc-25672,Cogram,"Design Engineer, Technical Designer, or PM",https://www.workatastartup.com/jobs/94044,workatastartup,"Berlin, BE, DE / London, England, GB / Remote",remote,remote_us,,Full-time,€70K - €130K EUR,0.10% - 0.50%,1+ years,,mid,product_management,infra_platform,llm_applications,,0,keyword,0.9,0,2026-07-08T02:45:59Z
waas-77278,yc-25672,Cogram,Growth Lead,https://www.workatastartup.com/jobs/77278,workatastartup,"London, England, GB / Remote",remote,remote_us,,Full-time,€70K - €90K EUR,0.10% - 0.50%,3+ years,,lead,gtm_sales_cs,product_analytics|infra_platform|reporting_bi,,,0,keyword,0.9,0,2026-07-08T02:45:59Z
waas-84527,yc-25672,Cogram,Customer Support Engineer (Product / Technical Support),https://www.workatastartup.com/jobs/84527,workatastartup,"Berlin, BE, DE / Berlin, Berlin, DE / Remote (US)",remote,remote_us,,Full-time,€60K - €80K EUR,0.10% - 0.50%,6+ years,JavaScript|Python|SQL,mid,gtm_sales_cs,model_eval_observability|workflow_automation|infra_platform,llm_applications|health_ai,,0,keyword,0.9,0,2026-07-08T02:45:59Z
waas-90938,yc-25672,Cogram,Account Executive (Full-cycle),https://www.workatastartup.com/jobs/90938,workatastartup,"London, England, GB / Remote (New York, NY, US; London, England, GB; Chicago, IL, US; Atlanta, GA, US; Austin, TX, US)",hybrid,nyc_optional,,Full-time,$75K - $150K,,1+ years,,mid,gtm_sales_cs,agent_workflows|gtm_analytics|reporting_bi,agents,,0,keyword,0.9,0,2026-07-08T02:45:59Z
waas-92944,yc-30091,CollectWise,Founding Account Executive,https://www.workatastartup.com/jobs/92944,workatastartup,"New York, NY, US / Remote (US)",hybrid,nyc_optional,,Full-time,$200K - $300K,0.10% - 0.50%,3+ years,,founding,gtm_sales_cs,agent_workflows|gtm_analytics|security_compliance,agents|health_ai|finance_ai|legal_ai,,0,keyword,0.9,0,2026-07-08T02:46:03Z
waas-93339,yc-30091,CollectWise,Senior Forward Deployed Engineer,https://www.workatastartup.com/jobs/93339,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$240K - $300K,0.10% - 1.00%,1+ years,,senior,forward_deployed_solutions,agent_workflows|customer_implementation|infra_platform|internal_tools,agents|llm_applications|voice_audio,,1,keyword,0.9,0,2026-07-08T02:46:03Z
waas-92942,yc-30091,CollectWise,AI Agent Engineer,https://www.workatastartup.com/jobs/92942,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$200K - $300K,0.25% - 1.00%,3+ years,,mid,ai_ml_engineering,product_analytics|model_eval_observability|agent_workflows|security_compliance|infra_platform|reporting_bi,agents|llm_applications|voice_audio,,1,keyword,0.9,0,2026-07-08T02:46:03Z
waas-98602,yc-27699,Concourse,Member of Technical Staff,https://www.workatastartup.com/jobs/98602,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$120 - $200,0.20% - 1.00%,3+ years,,senior,product_engineering,data_pipeline|warehouse_semantic_layer|agent_workflows|infra_platform,agents|finance_ai,,0,keyword,0.9,0,2026-07-08T02:46:06Z
waas-78498,yc-27699,Concourse,Forward Deployed Engineer (Finance),https://www.workatastartup.com/jobs/78498,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$120 - $200,0.20% - 1.00%,3+ years,Python|SQL|Data Analytics,mid,forward_deployed_solutions,data_pipeline|warehouse_semantic_layer|product_analytics|agent_workflows|customer_implementation|infra_platform|reporting_bi,agents|llm_applications|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:46:06Z
waas-77817,yc-27699,Concourse,Applied AI Deployment Strategist,https://www.workatastartup.com/jobs/77817,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$120 - $160,0.20% - 0.75%,3+ years,Python|SQL|Data Analytics,mid,forward_deployed_solutions,data_pipeline|warehouse_semantic_layer|product_analytics|agent_workflows|customer_implementation|infra_platform|reporting_bi,agents|llm_applications|health_ai|finance_ai,,1,keyword,0.9,0,2026-07-08T02:46:06Z
waas-93300,yc-24064,Confido,Senior Frontend Engineer,https://www.workatastartup.com/jobs/93300,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$200K - $280K,0.05% - 0.15%,6+ years,React|TypeScript,senior,product_engineering,internal_tools|reporting_bi,voice_audio|finance_ai,,0,keyword,0.9,0,2026-07-08T02:46:30Z
waas-93168,yc-24064,Confido,Senior Software Engineer,https://www.workatastartup.com/jobs/93168,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$210K - $280K,0.03% - 0.25%,6+ years,Python|Ruby on Rails|TypeScript,senior,product_engineering,data_pipeline|infra_platform|internal_tools,voice_audio|finance_ai|data_ai,,0,keyword,0.9,0,2026-07-08T02:46:30Z
waas-93173,yc-24064,Confido,Software Engineer,https://www.workatastartup.com/jobs/93173,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$200K - $230K,0.01% - 0.10%,3+ years,Python|Ruby on Rails|TypeScript,mid,product_engineering,data_pipeline,voice_audio|finance_ai|data_ai,,0,keyword,0.6,0,2026-07-08T02:46:30Z
waas-93170,yc-24064,Confido,Senior ML / AI Engineer,https://www.workatastartup.com/jobs/93170,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$210K - $280K,0.07% - 0.25%,3+ years,,senior,ai_ml_engineering,data_pipeline|agent_workflows|gtm_analytics,agents|llm_applications|voice_audio|finance_ai,,1,keyword,0.9,0,2026-07-08T02:46:30Z
waas-71019,yc-24064,Confido,Senior Sales Development Representative ,https://www.workatastartup.com/jobs/71019,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$140K - $160K,0.01% - 0.03%,1+ years,,senior,gtm_sales_cs,gtm_analytics,health_ai|finance_ai,,0,keyword,0.9,0,2026-07-08T02:46:30Z
waas-90385,yc-24064,Confido,Senior Data Analyst ,https://www.workatastartup.com/jobs/90385,workatastartup,"New York, NY, US",onsite,nyc_required,,Full-time,$175K - $200K,0.05% - 0.10%,3+ years,,senior,analytics_engineering_bi,gtm_analytics|reporting_bi,finance_ai,,1,keyword,0.9,0,2026-07-08T02:46:30Z
waas-93172,yc-24064,Confido,Staff Software Engineer,https://www.workatastartup.com/jobs/93172,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$300K - $330K,0.10% - 0.25%,11+ years,Python|Ruby on Rails|TypeScript,senior,product_engineering,data_pipeline|infra_platform,voice_audio|finance_ai,,0,keyword,0.9,0,2026-07-08T02:46:30Z
waas-95655,yc-24064,Confido,Business Recruiter,https://www.workatastartup.com/jobs/95655,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$150K - $170K,0.01% - 0.05%,3+ years,,mid,ops_finance_people,customer_implementation|reporting_bi,health_ai,,0,keyword,0.9,0,2026-07-08T02:46:30Z
waas-93174,yc-24064,Confido,Forward Deployed Engineer,https://www.workatastartup.com/jobs/93174,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$200K - $270K,0.03% - 0.15%,3+ years,,mid,forward_deployed_solutions,data_pipeline|warehouse_semantic_layer|product_analytics|customer_implementation|infra_platform|internal_tools,llm_applications|finance_ai|devtools_ai,,1,keyword,0.9,0,2026-07-08T02:46:30Z
waas-93171,yc-24064,Confido,New Grad Software Engineer,https://www.workatastartup.com/jobs/93171,workatastartup,NYC Office,onsite,nyc_required,,Full-time,$170K,0.01% - 0.05%,Any (new grads ok),,junior,product_engineering,data_pipeline,computer_vision|finance_ai,,0,keyword,0.9,0,2026-07-08T02:46:30Z
